Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3wXB6SvXUPEZuk4Vz5VRWp,"Lo Intenté","La Oveja Negra","Cyclo;Kronno Zomber",2018-04-20,206904,40,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","Cyclo Music",0.729,0.792,6,-7.142,0,0.0441,0.23,0,0.0881,0.0903,126.001,4
spotify:track:7cMwffJv4PsGVNuKyLMElv,"Dulce locura","En Silencio","Cyclo",2017-05-10,224740,45,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.684,0.803,10,-10.713,0,0.176,0.538,0,0.111,0.547,105.874,4
spotify:track:3RNlJReopRMzB7jroS0xme,"Demonios en Tu Cabeza","Polifacético","Piter-G;Cyclo",2017-05-03,180958,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","BoltMusic",0.815,0.645,9,-9.907,0,0.178,0.42,0.00015,0.165,0.479,130.084,4
spotify:track:05ZUF1CPK6PYlv7kpkGuiz,"Donde Más Duele","Los Hombres También Lloran","Zarcort;Cyclo;Piter-G",2023-05-19,216156,36,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","ZARCORT",0.788,0.617,8,-6.702,0,0.133,0.409,0,0.0833,0.435,102.846,4
spotify:track:4ZMjByLsQWLvCMZIDCBs3s,"No Me Llames Luego","No Me Llames Luego","Piter-G;Cyclo;Kronno Zomber;Zarcort",2022-02-14,163356,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","BoltMusic",0.739,0.367,5,-7.122,1,0.0524,0.735,0,0.0776,0.52,145.774,4
spotify:track:04o3AhPaovAgNZDcQ3yYFq,"Para no volver","En Silencio","Cyclo;Zarcort",2017-05-10,200000,36,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","Cyclo Music",0.621,0.71,10,-10.619,0,0.241,0.607,0,0.11,0.444,82.699,4
spotify:track:3R1tFZ1hu4NAyAec6LZlr1,"Nadie Como Tú","Amor y Muerte","Cyclo;Zarcort;Piter-G",2020-05-01,266448,36,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","Cyclo Music",0.818,0.367,8,-10.015,0,0.109,0.486,0.0000232,0.105,0.194,97.976,4
spotify:track:31mPVZdTBNyAdcI8KaCUVc,"Solo Tuyo","Los Hombres También Lloran","Zarcort;Cyclo",2023-05-19,200762,35,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","ZARCORT",0.659,0.643,3,-8.606,0,0.0747,0.605,0,0.106,0.152,109.74,4
spotify:track:6r4tqiXfvBESY1XP7WY3A1,"Como la Primera Vez","La Oveja Negra","Cyclo;Zarcort",2018-04-20,158519,33,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","Cyclo Music",0.741,0.358,8,-13.815,0,0.0767,0.709,0.00000147,0.179,0.547,134.954,4
spotify:track:6cVO6iBm6e9ygSQlPQqJNl,"Ya no me recuerdas (feat. Cyclo)","Flow en Cuarentena","Zarcort;Cyclo",2020-05-08,167288,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","WM Spain",0.728,0.711,1,-6.471,1,0.0346,0.103,0,0.0948,0.483,137.998,4
spotify:track:3sV8Qgs8IEDnQYIWvrr1AX,"Jiminy Cricket","Jiminy Cricket","Cyclo",2024-05-03,192333,21,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.481,0.534,0,-7.478,0,0.275,0.747,0,0.165,0.482,89.187,4
spotify:track:2QYtjYAL20YI2LglZ6aomq,"Olor a Café","Los Hombres También Lloran","Zarcort;Cyclo",2023-05-19,200754,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","ZARCORT",0.731,0.496,7,-10.475,1,0.0727,0.644,0,0.106,0.62,109.919,4
spotify:track:3YCQTcCHVOeq9AiKVoJeqo,"Se Me Olvidó","Amor y Muerte","Cyclo",2020-05-01,223893,36,true,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.848,0.511,6,-9.248,0,0.0774,0.135,0,0.0956,0.1,121.922,4
spotify:track:2GgDVNYwnVaGSwFLktZeID,"La Chica De Moda","Rap Play Vol. 5","Zarcort;Cyclo",2023-01-16,156887,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","ZARCORT",0.601,0.579,6,-8.421,0,0.16,0.22,0,0.129,0.116,89.957,4
spotify:track:6kuZDqsQbVRtoOEThXFvkg,"Drogarme Para Olvidar","Los Hombres También Lloran","Zarcort;Cyclo",2023-05-19,170000,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","ZARCORT",0.77,0.648,2,-7.32,0,0.142,0.312,0.00000245,0.161,0.682,92.925,4
spotify:track:29AZWd8QwtvJW5ccH9h6hs,"Malamorado","Malamorado","Cyclo",2017-04-28,173195,38,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.695,0.706,9,-10.242,1,0.141,0.877,0.00000368,0.112,0.332,97.07,4
spotify:track:3OhA8bpFTyDnAFAfvDR0WH,"Náufrago","Náufrago","Cyclo",2024-03-29,161752,20,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.692,0.788,10,-6.058,0,0.0364,0.482,0.000127,0.0951,0.504,125.019,4
spotify:track:3Peg9tG42gnczS7VhYjiPa,"Corazon Roto","Corazon Roto","Zarcort;Cyclo",2022-01-14,227602,36,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","KRIK MUSIC GROUP",0.639,0.31,8,-13.856,0,0.0333,0.696,0.00944,0.127,0.115,102.054,4
spotify:track:3ZUokKuYdCXtQpVO7Ti00i,"Hijos de la Noche","Happy Piscis","Cyclo",2022-05-06,201463,32,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Krik Music Group",0.646,0.636,11,-4.715,0,0.0406,0.442,0,0.0992,0.762,111.73,4
spotify:track:7gR2HqTj2TON90LshbEWt0,"Tú, Mi Mitad","Tú, Mi Mitad","Piter-G;Cyclo",2017-10-02,198124,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","BoltMusic",0.581,0.591,7,-6.653,1,0.0993,0.722,0,0.111,0.513,192.025,4
spotify:track:5ImsXHkMDRGIIJL3VUw09P,"Quiero más","Quiero más","Celia Dail;Cyclo",2024-05-17,187333,17,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Celia Dail",0.758,0.663,11,-5.575,0,0.0457,0.0431,0.158,0.166,0.672,89.978,4
spotify:track:6foWbDijIxtnccJyD8nR8f,"Me tocó una luz","En Silencio","Cyclo;Porta;Piter-G",2017-05-10,233942,39,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.516,0.859,10,-6.369,0,0.318,0.568,0,0.0897,0.623,181.669,4
spotify:track:4A3H9bFJ9zywS6obdYt9Ab,"Chico invisible","Home Studio Sessions Vol.I","Cyclo",2023-12-15,162988,26,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.868,0.558,0,-7.005,1,0.0339,0.409,0.000343,0.114,0.355,131.026,4
spotify:track:6WZ30TjxQJjEnvVMVSUkhi,"Como Quererte","Confinad@s","Cyclo",2020-05-22,176000,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Aerolíneas Musicales distributed by Altafonte",0.777,0.463,6,-9.345,0,0.224,0.596,0,0.126,0.17,90.038,4
spotify:track:0Q1aZUybiay5yCY00TVH6u,"No Puedo","Los Hombres También Lloran","Zarcort;Cyclo",2023-05-19,164384,29,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","ZARCORT",0.717,0.736,11,-5.711,0,0.261,0.253,0,0.0996,0.61,90.099,4
spotify:track:4ejssHljPVuqQdsMnx3eLi,"Bailaré","Bailaré","Cyclo",2023-03-31,225037,29,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.765,0.496,4,-11.652,0,0.0812,0.521,0,0.0834,0.604,118.052,4
spotify:track:7dmU4PLNBRzsxafczEOUcj,"Mi Error Preferido","La Oveja Negra","Cyclo;Celia Dail",2018-04-20,151000,32,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.772,0.72,9,-4.653,0,0.0539,0.679,0.000643,0.0936,0.735,106,4
spotify:track:2VlI7D8OFKU1DvdB56J4cT,"Cuando Llegue la Hora","Amor y Muerte","Cyclo",2020-05-01,219069,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.593,0.763,4,-8.86,1,0.15,0.375,0,0.0936,0.687,172.036,4
spotify:track:67ZcggjJBQTxQwK5QNxb9p,"Despierta","Despierta","Cyclo",2024-02-16,115218,19,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.667,0.627,0,-8.534,1,0.263,0.571,0.0000359,0.0986,0.266,179.898,4
spotify:track:60H0TswkVXbUxQ1yPFpzsV,"Llorare por Ti","Confinad@s","Cyclo;Lucy Paradise",2020-05-22,197653,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Aerolíneas Musicales distributed by Altafonte",0.774,0.498,4,-11.092,0,0.0783,0.479,0,0.0772,0.629,84.953,4
spotify:track:58NF9OT7iruNtJVJ3Nd6bS,"Apágame","Apágame","Cyclo",2018-08-10,244031,34,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.807,0.782,6,-3.603,0,0.0894,0.361,0,0.258,0.532,119.871,4
spotify:track:5ZTRIyxAImOgGQzxHwpq0m,"Desde El Fondo","Los Hombres También Lloran","Zarcort;Cyclo;Kebin Solera",2023-05-19,171529,27,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"rap de anime","ZARCORT",0.632,0.485,6,-6.998,0,0.254,0.299,0,0.0803,0.585,170.136,4
spotify:track:6indn0fTsUOGYKzO25FXvR,"La Corona","La Corona","Cyclo",2020-03-06,270794,33,true,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.492,0.827,9,-6.325,0,0.181,0.159,0,0.0987,0.157,100.381,4
spotify:track:7o0MjdzBaX1jBN4VIgfS60,"Tengo Miedo","Tengo Miedo","Piter-G;Cyclo",2017-07-27,228321,0,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","BoltMusic",0.779,0.545,7,-7.546,0,0.0388,0.442,0,0.076,0.441,130.018,4
spotify:track:4HlcSvDgFvldR3KEVLEquT,"Si Preguntan X Mi","Si Preguntan X Mi","Cyclo",2022-09-09,145243,26,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.616,0.756,11,-8.144,1,0.0463,0.381,0.00000195,0.173,0.712,163.993,4
spotify:track:4UuDvPUC1wJsCnl0uQto1y,"Tommy Shelby","Tommy Shelby","Cyclo",2023-01-27,213894,26,true,31rtpyuaddhriw67bslugt3j7zby,2024-06-06T12:54:28Z,"","Cyclo Music",0.736,0.573,2,-8.781,1,0.0359,0.0962,0.00241,0.235,0.311,119.041,4
spotify:track:5kqIPrATaCc2LqxVWzQGbk,"7 Years","Lukas Graham","Lukas Graham",2016-04-01,237300,87,false,31rtpyuaddhriw67bslugt3j7zby,2024-06-12T11:32:16Z,"pop danés","Warner Records",0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
spotify:track:3s3SRwttipEjIzKUB70jka,"Cóseme","Cóseme","Beret",2017-08-24,201893,57,false,315xwwjruou5735a6tm2ijxcblyi,2024-06-12T16:33:25Z,"","WM Spain",0.65,0.208,9,-18.177,1,0.116,0.881,0,0.0992,0.641,78.114,4
spotify:track:75KrTLbcLWgCcldZGxZR12,"Ojalá","Prisma","Beret",2019-10-25,218861,66,false,315xwwjruou5735a6tm2ijxcblyi,2024-06-12T16:34:02Z,"","WM Spain",0.615,0.622,5,-7.198,1,0.209,0.328,0,0.162,0.449,77.28,4
spotify:track:2At18rPHOuTEjGEppwGV0A,"Peter Pan Was Right","Peter Pan Was Right","Anson Seabra",2022-04-29,192497,67,false,315xwwjruou5735a6tm2ijxcblyi,2024-06-12T17:01:58Z,"","Seabra Songs, LLC",0.661,0.517,5,-7.74,1,0.0406,0.223,0,0.116,0.241,84.014,4
spotify:track:0IjOadvYKrZbdGbhr3skVt,"Por inercia","Amor Subterráneo Vol.1","Taïn",2024-06-14,177833,18,false,315xwwjruou5735a6tm2ijxcblyi,2024-06-30T13:53:19Z,"","Esmerarte",0.593,0.96,7,-3.268,1,0.134,0.0704,0,0.0842,0.894,160.177,4
spotify:track:7LF9FB2djXBvHp93Ep5WOv,"El Monstruo del Armario","El Monstruo del Armario","Dante",2018-10-11,222966,46,true,315xwwjruou5735a6tm2ijxcblyi,2024-07-04T22:18:57Z,"","Dante",0.724,0.838,0,-7.34,0,0.361,0.542,0,0.116,0.711,134.198,4
spotify:track:3llRJW0WiN6VCAv3yGrLYM,"Solo Quiero Ser Normal","Solo Quiero Ser Normal","Lytos",2023-07-17,213529,33,false,315xwwjruou5735a6tm2ijxcblyi,2024-07-04T23:22:05Z,"","Lytos Music",0.482,0.784,1,-5.82,1,0.21,0.412,0,0.102,0.78,169.717,4
spotify:track:61g2HPXKUV41c6O4v2giYu,"A YEAR AGO","A YEAR AGO","NEFFEX",2021-09-15,174666,40,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-17T09:19:15Z,"","Burning Boat LLC",0.427,0.512,11,-9.333,1,0.0428,0.144,0,0.159,0.216,119.825,5
spotify:track:4ow2oAfYPMqLpY0RRUmBKL,"Cantándote al Oído","Cantándote al Oído","KYR4;Luis Branco",2022-03-26,165600,53,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-27T19:43:03Z,"","KYR4",0.735,0.327,4,-7.844,0,0.0487,0.915,0.0000698,0.171,0.661,99.907,4
spotify:track:79rFmZ51tiJZjO7OngRk5v,"THE FRENCH","THE FRENCH","Reality;KYR4",2022-12-16,251428,42,true,31rtpyuaddhriw67bslugt3j7zby,2024-07-27T19:44:18Z,"","DALE PLAY Records",0.517,0.292,9,-11.98,1,0.0768,0.888,0,0.117,0.502,85.178,4
spotify:track:0n2OVzAGFfGuTd4p3QCVK7,"LVDTQ","No Llores","KYR4",2024-01-31,166701,43,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-27T19:44:55Z,"","KYR4",0.383,0.462,6,-9.441,0,0.0497,0.401,0,0.155,0.45,85.916,5
spotify:track:08OQOKjqMuVsO4sKbWMEN0,"Ya No Eres Tú","Ya No Eres Tú","Shoren;KYR4;SokeThugPro",2023-12-15,158508,33,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-27T19:46:35Z,"flamenco urbano","SHOREN & ATOMIC BRAIN MUSIC",0.577,0.694,2,-5.72,0,0.0521,0.602,0,0.0866,0.451,73.588,4
spotify:track:2gtgmPx9BqfrDz2goGL1K5,"Yo","Ojos Tristes","KYR4",2023-06-07,144666,28,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-27T19:47:01Z,"","KYR4",0.653,0.534,0,-8.699,0,0.0798,0.584,0,0.123,0.127,90.203,4
spotify:track:1ZqRVkpWEBCkEEzCgnIvKp,"Qui Sis","No Llores","KYR4",2024-01-31,169056,41,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-27T19:47:37Z,"","KYR4",0.649,0.445,2,-8.146,0,0.103,0.194,0,0.101,0.0387,97.619,4
spotify:track:34t4IzfIw2tL98n2QULalS,"Sueños","Sueños","KYR4",2023-04-28,226909,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-27T19:47:56Z,"","KYR4",0.711,0.632,9,-7.771,0,0.0554,0.329,0,0.0956,0.152,109.736,4
spotify:track:1wNQ9gelt7mecjeleWgzT0,"Cuéntame","Cuéntame","KYR4;Vnder",2024-04-03,181161,27,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-27T19:48:27Z,"","KYR4",0.446,0.619,2,-7.313,1,0.245,0.15,0,0.179,0.422,84.327,4
spotify:track:5dbunKxoPlqYqM2H9DdcZC,"R05","R05","KYR4",2022-10-29,211031,31,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-27T19:48:48Z,"","KYR4",0.508,0.377,2,-9.323,1,0.0385,0.818,0,0.288,0.317,90.931,4
spotify:track:6LSxLrOIcCzywQnr5zsq5i,"Solo Tú","No Llores","KYR4",2024-01-31,172062,26,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-27T19:50:04Z,"","KYR4",0.575,0.548,6,-10.978,0,0.11,0.604,0,0.084,0.679,149.998,4
spotify:track:1YRHO2XZflMe4vppLcxe8i,"Business","Ojos Tristes","KYR4",2023-06-07,178695,24,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-27T19:50:26Z,"","KYR4",0.64,0.571,1,-9.567,1,0.0817,0.254,0.00101,0.123,0.295,91.713,4
spotify:track:0NgMsp1QMm4bVrGKltgwKh,"Olvidarte","Olvidarte","Poncelam",2022-05-27,214588,40,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:17:27Z,"","Poncelam",0.676,0.472,4,-9.803,0,0.174,0.56,0.0000279,0.108,0.139,169.853,4
spotify:track:7dW9zHPoYDyHQTlQLd5wxg,"Poquito a Poquito","Poquito a Poquito","Poncelam",2022-04-15,203437,30,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:21:59Z,"","Poncelam",0.72,0.499,4,-6.713,0,0.0597,0.309,0.00000258,0.0816,0.342,127.689,4
spotify:track:5umJ1ZtIMABZ68i8oqUWsA,"Rosas de Papel","Rosas de Papel","Poncelam",2021-09-10,170000,36,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.677,0.388,11,-8.987,0,0.0467,0.227,0.0000473,0.106,0.0685,95.995,4
spotify:track:0cM2JKcgOh2HWlHEAwGGXZ,"Que Decepcionante","Besos, Irene.","Poncelam;Maig;T-Cun",2024-04-26,187826,19,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.791,0.581,11,-8.708,1,0.0496,0.198,0.0000867,0.105,0.398,137.97,4
spotify:track:2aIZhJZiT9Ija1AFImY2N3,"Yo Me Presto","Yo Me Presto","Poncelam",2023-03-17,133608,26,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.684,0.576,5,-4.058,0,0.167,0.572,0,0.113,0.76,194.103,4
spotify:track:1SJMQYo8QvuMnEeHKtZv9h,"Me Emparanoya","Me Emparanoya","Poncelam;El Salao",2024-06-18,123428,14,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.711,0.688,10,-5.119,1,0.0635,0.239,0.0000157,0.0928,0.674,140.055,4
spotify:track:53EV0jTDUQx4GZDPs6ya8t,"Algunas Cosas Freestyle","Algunas Cosas Freestyle","Poncelam",2023-06-23,176000,25,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.716,0.564,2,-5.883,0,0.0309,0.552,0.00000428,0.11,0.264,89.981,4
spotify:track:4yjnciz6Le5Z1Zcj66Ufpa,"La Llave","Besos, Irene.","Poncelam",2024-04-26,208000,12,true,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.819,0.369,11,-8.1,0,0.0392,0.615,0.0000353,0.173,0.526,104.966,4
spotify:track:6yyinAGLK3SQD2lcLlRLci,"28","28","Poncelam",2021-03-02,135790,23,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.695,0.17,0,-21.007,0,0.435,0.84,0.00168,0.117,0.16,169.971,4
spotify:track:6JLYCkqAn16mstq276xNmr,"Lo Siento Pero No","Lo Siento Pero No","Poncelam",2023-02-14,147945,23,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.733,0.548,3,-4.937,0,0.0933,0.476,0,0.0669,0.874,146.062,4
spotify:track:65wQTg6mSEeSdlnBb2AL5G,"Miedo y Amor","Miedo y Amor","Poncelam",2022-09-16,111130,21,true,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.514,0.444,2,-9.474,0,0.166,0.314,0.000587,0.133,0.269,116.518,4
spotify:track:2Ync7pamDxO3J0z2NYKKVr,"Lucha d2","Besos, Irene.","Poncelam;T-Cun",2024-04-26,166285,13,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.746,0.542,2,-7.128,1,0.0624,0.202,0,0.0907,0.392,139.977,4
spotify:track:51Rwi4WZrDc1wuNqUwE4zK,"Sigo Esperando","Sigo Esperando","Poncelam",2022-03-18,188210,27,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.476,0.562,9,-6.048,0,0.0524,0.283,0,0.0911,0.263,94.918,4
spotify:track:6rN0y6OQdqwguDQHTRNM1o,"X Si Quieres Volver","X Si Quieres Volver","Poncelam;T-Cun",2024-02-29,131999,17,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.827,0.521,10,-6.114,1,0.0865,0.328,0.000142,0.105,0.475,79.947,4
spotify:track:6pvLicvuSYE4VBd2DvvRyB,"Tú, Yo y Mis Dudas","Tú, Yo y Mis Dudas","Poncelam",2023-12-15,156799,25,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.576,0.409,7,-9.276,0,0.0403,0.633,0,0.14,0.355,150.074,4
spotify:track:3qLu1BHM0B9ha81f4sxuUK,"Dew","Dew","Poncelam;Sergi El Combo",2024-03-29,153428,15,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"neoperreo","Poncelam",0.716,0.751,9,-5.291,0,0.0342,0.265,0,0.395,0.65,140.049,4
spotify:track:24NBokQMOSJRoCMmtHLHaj,"Debería","Debería","Poncelam",2023-01-20,262666,26,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.528,0.387,6,-9.514,0,0.16,0.333,0.00000181,0.0781,0.224,179.866,4
spotify:track:6lTyUTSjPObYOWKiZyf8Qi,"Bloques del Prat","VÉRTIGO","Poncelam;Nervio el Del Sistema;T-Cun",2023-09-15,159976,20,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.657,0.532,7,-7.925,0,0.141,0.505,0.00000232,0.0801,0.446,80.834,4
spotify:track:2zfddI55xz0esziAJekoOO,"Hilo","Lágrima de Ángel","Poncelam",2022-10-28,161234,17,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.838,0.587,0,-7.145,1,0.0544,0.293,0.00000212,0.163,0.395,132.019,4
spotify:track:4ZkSI9S7UZkWtgJHzWXM7Z,"Realista","Realista","Poncelam",2022-12-23,181000,18,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.706,0.487,10,-7.953,0,0.0699,0.463,0,0.109,0.31,120.018,4
spotify:track:2QIXnIVIHcA9fJPvUZHJEQ,"100 Inviernos","Besos, Irene.","Poncelam;Sergi El Combo",2024-04-26,149285,13,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"neoperreo","Poncelam",0.678,0.516,10,-5.545,0,0.0897,0.408,0.00000469,0.147,0.327,168.042,4
spotify:track:3CgTGXWYwGhNckYhOi8KS7,"Yo Solo Quería Ser Cantante","VÉRTIGO","Poncelam;T-Cun",2023-09-15,152524,17,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.557,0.516,10,-6.502,0,0.0708,0.49,0,0.35,0.507,93.994,4
spotify:track:4hew1E2l6SuMByW9F3acQO,"MMM","MMM","Poncelam",2023-05-26,160000,18,true,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.827,0.435,6,-8.327,0,0.225,0.378,0.0000581,0.123,0.534,108.085,4
spotify:track:62fNNOsFmgJSDsuANqM2Aj,"No Me Hagas Buscarte","No Me Hagas Buscarte","Poncelam",2022-07-08,162039,16,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.808,0.699,9,-6.009,0,0.226,0.498,0.000255,0.0928,0.318,151.862,4
spotify:track:6ivSRdUc9HdwfmCOGjTs0N,"Un Cachito","Un Cachito","Poncelam;Sergi El Combo",2023-10-27,149268,15,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"neoperreo","Poncelam",0.81,0.7,9,-2.783,0,0.0554,0.14,0,0.0802,0.681,82.036,4
spotify:track:4kLsMH9Uldc6f40I6Z5jLt,"Amortraficante","VÉRTIGO","Poncelam;T-Cun",2023-09-15,151111,16,true,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.647,0.274,2,-8.702,0,0.0495,0.925,0,0.116,0.344,139.898,4
spotify:track:7GeNGKQfr3pWJQJiJeentH,"Mañana Ya No Estarás","Lágrima de Ángel","Poncelam",2022-10-28,161081,14,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.756,0.315,4,-8.515,0,0.0302,0.709,0,0.12,0.266,111.002,4
spotify:track:3fwZ0Xeqq8KmlEX26DUCxw,"Disparos","Disparos","Poncelam",2020-11-06,194000,17,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.743,0.669,8,-6.219,1,0.0356,0.228,0,0.111,0.826,74.969,4
spotify:track:6qaH8MhvZLyPoR6T4DDOqi,"Cicatrices","Cicatrices","Poncelam",2019-08-26,167299,17,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.762,0.459,11,-8.335,0,0.352,0.661,0,0.1,0.703,75.136,3
spotify:track:3uFzcutJpgQam3M75yexXB,"Bien y Mal","VÉRTIGO","Poncelam;T-Cun",2023-09-15,125888,10,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.439,0.293,6,-9.143,0,0.0477,0.736,0,0.193,0.314,139.64,4
spotify:track:3Q5IxcPqfY3fcXCzHD6jjf,"Salvavidas","Lágrima de Ángel","Poncelam",2022-10-28,186673,18,false,31rtpyuaddhriw67bslugt3j7zby,2024-07-28T15:30:50Z,"","Poncelam",0.548,0.301,9,-13.24,0,0.0702,0.77,0.000251,0.118,0.13,171.721,4
